fecha,indicativo,tmed,prec,velmedia
2020-06-03,0106X,"21,0","32,4","2,2"
2020-06-04,0106X,"15,4","0,2","3,6"
2020-06-05,0106X,"17,4","0,0","3,1"
2020-06-06,0106X,"18,6","0,4","3,6"
2020-06-07,0106X,"17,5","29,0","2,8"
2020-06-08,0106X,"15,2","0,0","2,8"
2020-06-09,0106X,"14,8","2,0","2,2"
2020-06-10,0106X,"16,2","0,0","2,2"
2020-06-11,0106X,"17,3","4,8","1,9"
2020-06-12,0106X,"18,0","0,0","3,3"
2020-06-13,0106X,"17,1","0,0","3,1"
2020-06-14,0106X,"18,0","0,0","2,8"
2020-06-15,0106X,"20,0","3,8","3,3"
2020-06-16,0106X,"17,3","10,4","1,7"
2020-06-17,0106X,"18,1","6,2","3,6"
2020-06-18,0106X,"18,4","1,0","3,3"
2020-06-19,0106X,"20,2","0,0","3,3"
2020-06-20,0106X,"20,2","0,0","3,3"
2020-06-21,0106X,"22,9","0,0","2,5"
2020-06-22,0106X,"23,4","0,0","3,1"
2020-06-23,0106X,"23,1","0,0","3,3"
2020-06-24,0106X,"22,0","0,0","2,8"
2020-06-25,0106X,"23,8","0,0","2,5"
2020-06-26,0106X,"23,2","0,0","3,1"
2020-06-27,0106X,"23,6","0,0","3,1"
2020-06-28,0106X,"24,8","0,0","3,1"
2020-06-29,0106X,"23,4","0,0","3,3"
2020-06-30,0106X,"25,4","0,2","3,3"
2020-07-01,0106X,"26,1","0,0","3,3"
2020-07-02,0106X,"23,2","41,6","3,9"
2020-07-03,0106X,"21,4","0,0","3,9"
2020-07-04,0106X,"22,6","0,0","2,8"
2020-07-05,0106X,"23,2","0,0","2,2"
2020-07-06,0106X,"23,6","0,0","3,1"
2020-07-07,0106X,"23,8","0,0","3,1"
2020-07-08,0106X,"23,5","0,0","3,9"
2020-07-09,0106X,"25,7","0,0","2,2"
2020-07-10,0106X,"24,2","0,0","2,5"
2020-07-11,0106X,"23,6","0,0","2,5"
2020-07-12,0106X,"24,2","0,0","3,3"
2020-07-13,0106X,"24,2","26,0","3,1"
2020-07-14,0106X,"21,8","0,0","2,2"
2020-07-15,0106X,"21,0","0,0","3,3"
2020-07-16,0106X,"22,4","0,0","3,6"
2020-07-17,0106X,"23,4","0,0","3,1"
2020-07-18,0106X,"24,4","0,0","3,1"
2020-07-19,0106X,"23,7","0,0","3,3"
2020-07-20,0106X,"22,0","0,0","2,8"
2020-07-21,0106X,"23,8","0,0","3,1"
2020-07-22,0106X,"23,9","0,0","2,8"
2020-07-23,0106X,"25,4","1,0","3,1"
2020-07-24,0106X,"25,2","0,0","2,5"
2020-07-25,0106X,"23,7","0,0","3,1"
2020-07-26,0106X,"24,8","0,0","3,6"
2020-07-27,0106X,"26,8","0,0","3,6"
2020-07-28,0106X,"26,6","0,0","3,3"
2020-07-29,0106X,"25,8","0,0","2,8"
2020-07-30,0106X,"27,0","0,0","3,1"
2020-07-31,0106X,"27,6","0,0","3,1"
2020-08-01,0106X,"27,1","0,0","3,1"
2020-08-02,0106X,"26,2","0,8","3,1"
2020-08-03,0106X,"23,6","0,0","3,1"
2020-08-04,0106X,"23,2","0,0","3,9"
2020-08-05,0106X,"23,8","0,0","3,1"
2020-08-06,0106X,"25,6","0,0","3,1"
2020-08-07,0106X,"26,1","0,0","3,6"
2020-08-08,0106X,"27,7","0,0","2,8"
2020-08-19,0106X,"24,2","0,0","3,6"
2020-08-20,0106X,"24,8","0,0","3,3"
2020-08-21,0106X,"26,0","0,0","2,5"
2020-08-22,0106X,"27,8","0,0","2,8"
2020-08-23,0106X,"25,0","0,0","3,6"
2020-08-24,0106X,"24,0","0,0","3,6"
2020-08-25,0106X,"24,4","0,0","3,3"
2020-08-26,0106X,"26,8","0,0","3,1"
2020-08-27,0106X,"25,6","0,0","3,9"
2020-08-28,0106X,"24,8","19,4","3,6"
2020-08-29,0106X,"17,6","0,4","1,9"
2020-08-30,0106X,"17,2","0,0","2,5"
2020-08-31,0106X,"17,6","0,0","1,7"
2020-09-01,0106X,"18,8","0,0","2,8"
2020-09-02,0106X,"20,4","0,0","1,7"
2020-09-03,0106X,"21,6","0,0","2,2"
2020-09-04,0106X,"22,6","0,0","2,5"
2020-09-05,0106X,"23,0","0,0","2,2"
2020-09-06,0106X,"22,8","0,0","3,1"
2020-09-07,0106X,"18,6","0,0","2,2"
2020-09-08,0106X,"17,8","5,4","1,1"
2020-09-09,0106X,"19,8","6,4","1,1"
2020-09-10,0106X,"20,2","0,0","1,1"
2020-09-11,0106X,"23,1","0,0","1,7"
2020-09-12,0106X,"22,4","0,0","1,9"
2020-09-13,0106X,"23,0","0,0","1,9"
2020-09-14,0106X,"22,3","0,0","2,5"
2020-09-15,0106X,"21,8","0,0","2,2"
2020-09-16,0106X,"22,8","0,0","2,2"
2020-09-17,0106X,"22,5","0,0","2,2"
2020-09-18,0106X,"20,3","3,4","1,4"
2020-09-19,0106X,"21,2","0,8","1,7"
2020-09-20,0106X,"20,1","0,0","2,2"
2020-09-21,0106X,"19,0","15,2","1,4"
2020-09-22,0106X,"19,8","0,0","3,1"
2020-09-23,0106X,"19,6","0,0","1,7"
2020-09-24,0106X,"18,8","0,0","3,1"
2020-09-29,0106X,,"0,0",
2020-09-30,0106X,"16,4","0,0","2,2"
2020-10-01,0106X,"18,0","0,2","1,9"
2020-10-02,0106X,"11,8","13,4","1,7"
2020-10-03,0106X,"10,8","0,0","2,5"
2020-10-04,0106X,"11,4","0,0","1,7"
2020-10-05,0106X,"12,4","0,0","1,9"
2020-10-06,0106X,"14,3","0,0","1,9"
2020-10-07,0106X,"17,2","0,0","2,8"
2020-10-08,0106X,"18,5","0,0","1,9"
2020-10-09,0106X,"19,4","0,0","2,2"
2020-10-10,0106X,,,"2,8"
2020-10-16,0106X,"8,4","0,0","1,4"
2020-10-17,0106X,"9,0","0,0","1,4"
2020-10-18,0106X,"10,1","0,0","1,7"
2020-10-19,0106X,"10,4","0,0","2,5"
2020-10-20,0106X,"14,8","0,0","1,7"
2020-10-21,0106X,"18,9","1,0","1,7"
2020-10-22,0106X,"15,1","3,8","1,7"
2020-10-23,0106X,"14,6","0,0","1,7"
2020-10-24,0106X,"11,8","0,0","2,2"
2020-10-25,0106X,"13,2","0,0","1,4"
2020-10-26,0106X,"10,7","0,0","2,5"
2020-10-27,0106X,"8,6","0,0","1,4"
2020-10-28,0106X,"12,0","0,0","1,7"
2020-10-29,0106X,"13,0","0,0","1,4"
2020-10-30,0106X,"14,0","0,0","1,1"
2020-10-31,0106X,"14,0","0,0","1,1"
2020-11-01,0106X,"13,8","0,0","1,4"
2020-11-02,0106X,"15,4","0,0","2,2"
2020-11-03,0106X,"14,2","18,6","0,8"
2020-11-04,0106X,"9,6","5,0","0,8"
2020-11-05,0106X,"11,2","0,4","2,2"
2020-11-06,0106X,"14,8","0,0","2,8"
2020-11-07,0106X,"13,4","6,0","2,2"
2020-11-08,0106X,"12,4","0,0","1,7"
2020-11-09,0106X,"11,0","0,0","1,4"
2020-11-10,0106X,"11,2","0,0","1,7"
2020-11-11,0106X,"10,8","0,0","1,4"
2020-11-12,0106X,"10,3","0,0","1,4"
2020-11-13,0106X,"10,6","0,0","0,8"
2020-11-14,0106X,"10,4","0,0","1,1"
2020-11-15,0106X,"12,0","0,0","1,7"
2020-11-16,0106X,"11,6","0,0","1,1"
2020-11-17,0106X,"11,4","0,0","0,6"
2020-11-18,0106X,"10,0","0,0","0,8"
2020-11-19,0106X,"9,8","0,0","1,1"
2020-11-20,0106X,"6,4","0,0","1,1"
2020-11-21,0106X,"5,6","0,0","1,4"
2020-11-22,0106X,"5,6","0,0","1,4"
2020-11-23,0106X,"6,3","0,0","1,4"
2020-11-24,0106X,"6,3","0,0","1,4"
2020-11-25,0106X,"9,0","0,6","1,1"
2020-11-26,0106X,"9,7","1,6","0,0"
2020-11-27,0106X,"10,8","12,4","2,8"
2020-11-28,0106X,"10,0","5,0","2,2"
2020-11-29,0106X,"10,6","0,0","1,4"
2020-11-30,0106X,"8,5","0,0","1,1"
2020-12-01,0106X,"5,3","0,0","1,1"
2020-12-02,0106X,"4,6","0,0","0,8"
2020-12-03,0106X,"3,6","0,0","1,7"
2020-12-04,0106X,"4,0","0,0","2,2"
2020-12-05,0106X,"2,2","0,0","1,1"
2020-12-06,0106X,"4,9","0,0","1,9"
2020-12-07,0106X,"3,3","3,0","1,9"
2020-12-08,0106X,"4,8","0,0","1,7"
2020-12-09,0106X,"3,6","0,2","1,1"
2020-12-10,0106X,"4,9","1,2","1,4"
2020-12-11,0106X,"5,8","0,4","1,9"
2020-12-12,0106X,"7,2","0,0","1,9"
2020-12-13,0106X,"4,4","0,0","0,8"
2020-12-14,0106X,"5,4","0,0","1,1"
2020-12-15,0106X,"10,0","0,0","1,4"
2020-12-16,0106X,"7,4","0,0","0,8"
2020-12-17,0106X,"7,2","2,6","1,1"
2020-12-18,0106X,"10,4","1,0","0,0"
2020-12-19,0106X,"9,4","3,0","0,6"
2020-12-20,0106X,"9,8","0,0","1,1"
2020-12-21,0106X,"7,2","0,0","0,6"
2020-12-22,0106X,"8,4","0,0","0,6"
2020-12-23,0106X,"7,0","0,0","1,4"
2020-12-24,0106X,"5,8","0,0","1,1"
2020-12-25,0106X,"4,1","0,0","3,9"
2020-12-26,0106X,"3,0","0,0","1,9"
2020-12-27,0106X,"-0,4","0,0","0,8"
2020-12-28,0106X,"6,1","0,0","4,2"
2020-12-29,0106X,"4,0","0,0","2,2"
2020-12-30,0106X,"2,3","0,0","1,9"
2020-12-31,0106X,"2,9","0,0","2,5"
2021-01-01,0106X,"2,7","0,0","1,4"
2021-01-02,0106X,"1,7","0,0","1,1"
2021-01-03,0106X,"1,6","0,0","1,7"
2021-01-04,0106X,"0,6","0,0","1,7"
2021-01-05,0106X,"0,0","0,0","1,7"
2021-01-06,0106X,"-1,2","0,0","1,1"
2021-01-07,0106X,"-0,6","0,0","0,6"
2021-01-08,0106X,"-1,4","1,4","0,8"
2021-01-09,0106X,"2,5","9,0","3,6"
2021-01-10,0106X,"4,8","0,6","1,9"
2021-01-11,0106X,"1,2","0,0","1,9"
2021-01-12,0106X,"0,2","0,0","1,4"
2021-01-13,0106X,"2,4","0,0","1,7"
2021-01-14,0106X,"2,2","0,0","2,5"
2021-01-15,0106X,"3,5","0,0","1,7"
2021-01-16,0106X,"2,3","0,0","1,4"
2021-01-17,0106X,"4,7","0,0","2,2"
2021-01-18,0106X,"3,8","0,0","1,1"
2021-01-19,0106X,"4,0","0,0","1,4"
2021-01-20,0106X,"5,8","0,0","1,7"
2021-01-21,0106X,"6,8","0,8","2,8"
2021-01-22,0106X,"8,1","5,0","3,6"
2021-01-23,0106X,"5,8","0,4","1,9"
2021-01-24,0106X,"9,6","0,0","2,5"
2021-01-25,0106X,"5,6","0,0","1,9"
2021-01-26,0106X,"5,9","0,0","0,8"
2021-01-27,0106X,"7,4","0,0","1,4"
2021-01-28,0106X,"10,8","0,0","1,4"
2021-01-29,0106X,"11,4","0,0","1,4"
2021-01-30,0106X,"9,4","0,0","3,1"
2021-01-31,0106X,"10,2","1,6","2,2"
2021-02-01,0106X,"11,2","0,0","3,3"
2021-02-02,0106X,"10,2","0,0","1,9"
2021-02-03,0106X,"9,5","0,0","2,2"
2021-02-04,0106X,"10,8","0,0","0,6"
2021-02-05,0106X,"12,0","0,0","2,2"
2021-02-06,0106X,"12,0","0,0","1,4"
2021-02-07,0106X,"6,0","0,0","1,1"
2021-02-08,0106X,"4,7","1,6","1,1"
2021-02-09,0106X,"4,6","0,8","2,2"
2021-02-10,0106X,"8,0","0,0","3,1"
2021-02-11,0106X,"7,0","0,0","1,4"
2021-02-12,0106X,"8,8","0,6","1,7"
2021-02-13,0106X,"9,4","2,0","1,4"
2021-02-14,0106X,"6,8","3,0","3,1"
2021-02-15,0106X,"6,4","0,0","1,4"
2021-02-16,0106X,"10,7","0,0","1,7"
2021-02-17,0106X,"10,6","0,0","2,2"
2021-02-18,0106X,"9,1","0,0","1,1"
2021-02-19,0106X,"10,1","0,0","2,2"
2021-02-20,0106X,"7,9","0,0","1,9"
2021-02-21,0106X,"7,3","0,2","5,3"
2021-02-22,0106X,"11,4","9,4","0,8"
2021-02-23,0106X,"13,4","0,0","1,1"
2021-02-24,0106X,"11,1","0,0","1,1"
2021-02-25,0106X,"11,0","0,0","1,7"
2021-02-26,0106X,"8,7","0,0","0,6"
2021-02-27,0106X,"7,2","0,4","1,1"
2021-02-28,0106X,"10,0","0,0","1,1"
2021-03-01,0106X,"8,8","0,0","1,4"
2021-03-02,0106X,"9,4","0,0","1,7"
2021-03-03,0106X,"10,0","0,0","1,9"
2021-03-04,0106X,"10,2","0,0","1,1"
2021-03-05,0106X,"10,8","0,0","1,9"
2021-03-06,0106X,"11,0","0,0","1,9"
2021-03-07,0106X,"10,8","0,8","1,1"
2021-03-08,0106X,"10,4","1,0","0,8"
2021-03-09,0106X,"8,8","0,0","1,7"
2021-03-10,0106X,"7,4","0,0","1,9"
2021-03-11,0106X,"9,8","0,0","1,4"
2021-03-12,0106X,"8,6","0,0","3,1"
2021-03-13,0106X,"9,8","0,0","1,9"
2021-03-14,0106X,"8,5","0,0","3,1"
2021-03-15,0106X,"8,0","0,0","1,9"
2021-03-16,0106X,"8,9","0,0","1,7"
2021-03-17,0106X,"10,5","0,0","3,1"
2021-03-18,0106X,"9,7","0,2","3,3"
2021-03-19,0106X,"5,8","0,0","1,9"
2021-03-20,0106X,"5,8","0,0","2,5"
2021-03-21,0106X,"6,8","0,0","2,8"
2021-03-22,0106X,"9,0","0,0","2,2"
2021-03-23,0106X,"10,6","0,0","3,1"
2021-03-24,0106X,"10,9","0,0","1,7"
2021-03-25,0106X,"11,2","0,0","3,3"
2021-03-26,0106X,"11,4","0,0","3,3"
2021-03-27,0106X,"12,0","0,0","2,8"
2021-03-28,0106X,"13,2","0,0","3,1"
2021-03-29,0106X,"12,3","0,0","2,8"
2021-03-30,0106X,"13,0","0,0","2,5"
2021-03-31,0106X,"12,6","0,0","2,2"
2021-04-01,0106X,"11,6","0,0","3,1"
2021-04-02,0106X,"14,2","0,0","2,8"
2021-04-03,0106X,"14,4","0,0","3,1"
2021-04-04,0106X,"12,6","0,0","3,1"
2021-04-05,0106X,"12,2","0,0","2,8"
2021-04-06,0106X,"10,8","0,2","3,9"
2021-04-07,0106X,"8,8","0,0","3,6"
2021-04-08,0106X,"10,0","0,0","4,2"
2021-04-09,0106X,"7,5","2,2","1,7"
2021-04-10,0106X,"9,6","0,0","1,7"
2021-04-11,0106X,"10,7","7,8","1,1"
2021-04-12,0106X,"10,6","0,0","1,9"
2021-04-13,0106X,"9,2","0,0","2,5"
2021-04-14,0106X,"12,2","0,0","2,8"
2021-04-15,0106X,"12,6","0,8","2,5"
2021-04-16,0106X,"7,8","7,0","1,7"
2021-04-17,0106X,"8,4","0,0","2,2"
2021-04-18,0106X,"8,2","0,0","2,8"
2021-04-19,0106X,"10,0","0,0","1,9"
2021-04-20,0106X,"9,5","0,4","1,1"
2021-04-21,0106X,"10,8","0,0","2,2"
2021-04-22,0106X,"9,8","0,0","1,7"
2021-04-23,0106X,"12,2","0,0","2,8"
2021-04-24,0106X,"12,0","0,0","3,1"
2021-04-25,0106X,"14,8","1,0","1,9"
2021-04-26,0106X,"13,6","14,4","1,9"
2021-04-27,0106X,"12,2","0,2","2,2"
2021-04-28,0106X,"14,4","3,4","1,7"
2021-04-29,0106X,"15,0","2,6","1,9"
2021-04-30,0106X,"14,9","24,2","1,4"
2021-05-01,0106X,"11,4","4,4","1,4"
2021-05-02,0106X,"11,4","0,0","2,5"
2021-05-03,0106X,"12,4","0,0","3,3"
2021-05-04,0106X,"13,3","0,0","3,3"
2021-05-05,0106X,"16,1","0,0","2,8"
2021-05-06,0106X,"16,8","0,0","2,5"
2021-05-07,0106X,"18,0","0,0","3,1"
2021-05-08,0106X,"18,4","0,0","3,1"
2021-05-09,0106X,"16,4","3,2","3,6"
2021-05-10,0106X,"17,0","1,4","2,8"
2021-05-11,0106X,"13,2","0,0","1,9"
2021-05-12,0106X,"12,8","0,0","2,8"
2021-05-13,0106X,"15,2","0,0","3,1"
2021-05-14,0106X,"15,8","0,0","3,3"
2021-05-15,0106X,"15,4","0,0","2,8"
2021-05-16,0106X,"20,2","0,0","5,3"
2021-05-17,0106X,"17,8","0,0","3,9"
2021-05-18,0106X,"17,5","0,0","4,4"
2021-05-19,0106X,"18,0","0,0","3,9"
2021-05-20,0106X,"17,0","0,0","3,3"
2021-05-21,0106X,"16,7","0,0","3,9"
2021-05-22,0106X,"16,8","0,0","2,8"
2021-05-23,0106X,"14,8","0,0","1,7"
2021-05-24,0106X,"17,6","0,0","2,8"
2021-05-25,0106X,"15,8","0,0","4,2"
2021-05-26,0106X,"18,1","0,0","3,9"
2021-05-27,0106X,"19,2","0,0","2,2"
2021-05-28,0106X,"20,6","0,0","3,3"
2021-05-29,0106X,"21,2","4,0","2,8"
2021-05-30,0106X,"21,3","14,6","2,8"
2021-05-31,0106X,"19,8","0,0","3,3"
2021-06-01,0106X,"18,8","1,0","1,4"
2021-06-02,0106X,"18,8","0,0","2,8"
2021-06-03,0106X,"20,7","0,0","3,3"
2021-06-04,0106X,"19,9","0,0","2,5"
2021-06-05,0106X,"19,8","0,6","3,6"
2021-06-06,0106X,"20,8","1,2","1,9"
2021-06-07,0106X,"20,7","0,0","1,9"
2021-06-08,0106X,"20,9","0,8","1,7"
2021-06-09,0106X,"21,6","4,4","2,2"
2021-06-10,0106X,"21,5","0,0","3,6"
2021-06-11,0106X,"22,6","1,0","2,2"
2021-06-12,0106X,"22,5","0,0","2,5"
2021-06-13,0106X,"25,6","0,0","3,3"
2021-06-14,0106X,"25,4","0,0","3,6"
2021-06-17,0106X,"20,9","24,4","2,5"
2021-06-18,0106X,"22,0","0,0","2,2"
2021-06-19,0106X,"23,0","6,4","2,8"
2021-06-20,0106X,"20,9","16,4","2,2"
2021-06-21,0106X,"20,0","0,2","2,2"
2021-06-22,0106X,"19,3","0,0","3,1"
2021-06-23,0106X,"17,9","1,2","1,7"
2021-06-24,0106X,"19,2","0,0","2,5"
2021-06-25,0106X,"21,4","0,0","3,9"
2021-06-26,0106X,"22,2","0,0","1,9"
2021-06-27,0106X,"22,3","0,0","4,4"
2021-06-28,0106X,"22,2","0,0","2,8"
2021-06-29,0106X,"22,8","0,0","3,3"
2021-06-30,0106X,"23,1","0,0","4,2"
2021-07-01,0106X,"24,8","0,0","3,6"
2021-07-02,0106X,"24,6","0,0","3,1"
2021-07-03,0106X,"24,7","0,0","3,1"
2021-07-04,0106X,"24,0","0,0","3,1"
2021-07-05,0106X,"24,2","0,0","3,9"
2021-07-06,0106X,"25,8","0,6","3,6"
2021-07-07,0106X,"23,6","2,6","2,5"
2021-07-08,0106X,"21,8","0,0","3,9"
2021-07-09,0106X,"24,0","0,0","3,6"
2021-07-10,0106X,"24,2","0,0","3,9"
2021-07-11,0106X,"24,6","1,2","3,1"
2021-07-12,0106X,"23,0","0,0","2,5"
2021-07-13,0106X,"19,2","0,0","3,1"
2021-07-14,0106X,"20,0","22,4","2,5"
2021-07-15,0106X,"22,1","0,0","3,1"
2021-07-16,0106X,"23,6","0,0","2,5"
2021-07-17,0106X,"24,2","0,0","3,1"
2021-07-18,0106X,"24,9","0,0","2,8"
2021-07-19,0106X,"25,2","0,0","3,1"
2021-07-20,0106X,"25,6","0,0","4,2"
2021-07-21,0106X,"27,0","0,0","3,6"
2021-07-22,0106X,"26,5","0,0","3,9"
2021-07-23,0106X,"25,8","0,0","3,3"
2021-07-24,0106X,"26,0","0,0","3,6"
2021-07-25,0106X,"24,0","0,0","3,3"
2021-07-26,0106X,"22,4","0,0","2,8"
2021-07-27,0106X,"23,8","0,0","4,2"
2021-07-28,0106X,"24,4","0,0","2,5"
2021-07-29,0106X,"25,0","0,0","3,9"
2021-07-30,0106X,"25,6","0,0","3,3"
2021-07-31,0106X,"22,3","8,0","3,6"
2021-08-01,0106X,"19,8","0,0","2,8"
2021-08-02,0106X,"20,8","0,0","3,6"
2021-08-03,0106X,"21,7","1,0","4,4"
2021-08-04,0106X,"23,8","0,0","2,5"
2021-08-05,0106X,"23,2","0,0","2,2"
2021-08-06,0106X,"24,0","0,0","4,2"
2021-08-07,0106X,"26,7","0,0","3,6"
2021-08-08,0106X,"22,4","0,0","3,9"
2021-08-09,0106X,"21,9","0,0","3,6"
2021-08-10,0106X,"24,0","0,0","4,7"
2021-08-11,0106X,"26,7","0,0","3,1"
2021-08-12,0106X,"31,6","0,0","3,6"
2021-08-13,0106X,"29,2","0,0","3,3"
2021-08-14,0106X,"29,0","0,0","2,2"
2021-08-15,0106X,"29,4","0,0","3,1"
2021-08-16,0106X,"26,6","0,0","3,6"
2021-08-17,0106X,"23,8","0,0","2,5"
2021-08-18,0106X,"24,0","0,0","3,9"
2021-08-19,0106X,"22,2","3,0","2,5"
2021-08-20,0106X,"23,3","0,0","3,9"
2021-08-21,0106X,"25,8","0,0","3,6"
2021-08-22,0106X,"24,4","0,0","3,6"
2021-08-23,0106X,"24,4","0,2","3,1"
2021-08-24,0106X,"23,7","0,2","3,9"
2021-08-25,0106X,"21,9","11,0","2,5"
2021-08-26,0106X,"23,0","0,0","3,6"
2021-08-27,0106X,"26,8","0,0","2,5"
2021-08-28,0106X,"23,7","0,0","3,3"
2021-08-29,0106X,"22,8","0,0","3,1"
2021-08-30,0106X,"21,0","0,0","3,1"
2021-08-31,0106X,"22,6","6,8","3,3"
2021-09-01,0106X,"20,1","0,6","2,2"
2021-09-02,0106X,"22,3","2,0","2,8"
2021-09-03,0106X,"22,2","0,6","2,2"
2021-09-04,0106X,"23,0","0,0","2,8"
2021-09-05,0106X,"25,0","0,0","3,3"
2021-09-06,0106X,"26,4","28,0","3,1"
2021-09-07,0106X,"23,5","0,0","1,9"
2021-09-08,0106X,"23,7","0,0","2,8"
2021-09-09,0106X,"23,5","17,2","1,4"
2021-09-10,0106X,"22,6","44,6","1,4"
2021-09-11,0106X,"21,3","0,0","2,8"
2021-09-12,0106X,"22,6","0,0","1,7"
2021-09-13,0106X,"23,7","0,0","2,8"
2021-09-14,0106X,"25,0","0,0","1,9"
2021-09-15,0106X,"23,7","25,6","0,8"
2021-09-16,0106X,"19,6","18,8","0,8"
2021-09-17,0106X,"19,8","0,0","1,9"
2021-09-18,0106X,"18,2","14,8","0,6"
2021-09-19,0106X,"17,8","0,0","1,1"
2021-09-20,0106X,"17,3","0,0","2,5"
2021-09-21,0106X,"14,2","0,0","1,9"
2021-09-22,0106X,"17,2","0,0","1,7"
2021-09-23,0106X,"17,8","0,2","0,6"
2021-09-24,0106X,"18,2","0,0","0,3"
2021-09-25,0106X,"22,0","0,0","1,9"
2021-09-26,0106X,"20,2","0,0","1,7"
2021-09-27,0106X,"19,6","0,0","1,9"
2021-09-28,0106X,"18,8","0,0","2,8"
2021-09-29,0106X,"19,3","0,0","3,1"
2021-09-30,0106X,"18,2","0,0","1,1"
2021-10-01,0106X,"17,3","0,0","1,7"
2021-10-02,0106X,"19,1","0,0","3,1"
2021-10-03,0106X,"19,2","14,8","3,3"
2021-10-04,0106X,"13,6","2,8","2,2"
2021-10-05,0106X,"15,2","0,0","1,4"
2021-10-06,0106X,"15,8","0,0","1,9"
2021-10-07,0106X,"15,0","0,0","0,8"
2021-10-08,0106X,"15,7","0,0","1,7"
2021-10-09,0106X,"16,0","0,0","3,1"
2021-10-10,0106X,"15,5","0,0","3,1"
2021-10-11,0106X,"14,6","0,0","1,1"
2021-10-12,0106X,"13,7","0,0","1,7"
2021-10-13,0106X,"14,1","0,0","2,2"
2021-10-14,0106X,"15,1","0,0","2,5"
2021-10-15,0106X,"14,6","0,0","1,4"
2021-10-16,0106X,"15,2","0,0","2,5"
2021-10-17,0106X,"15,8","0,0","2,2"
2021-10-18,0106X,"17,5","0,0","1,7"
2021-10-19,0106X,"18,6","0,0","2,8"
2021-10-20,0106X,"16,4","0,0","2,8"
2021-10-21,0106X,"15,2","0,0","2,5"
2021-10-22,0106X,"13,4","0,0","1,1"
2021-10-23,0106X,"11,6","0,0","1,7"
2021-10-24,0106X,"11,7","0,0","0,8"
2021-10-25,0106X,"12,2","0,0","1,9"
2021-10-26,0106X,"12,8","0,0","1,4"
2021-10-27,0106X,"12,0","0,0","1,1"
2021-10-28,0106X,"11,4","0,0","1,7"
2021-10-29,0106X,"13,8","5,4","1,7"
2021-10-30,0106X,"15,2","2,0","0,6"
2021-10-31,0106X,"17,4","0,6","1,4"
2021-11-01,0106X,"13,4","0,0","4,2"
2021-11-02,0106X,"8,2","0,0","1,1"
2021-11-03,0106X,"7,8","0,0","1,7"
2021-11-04,0106X,"7,6","0,0","1,4"
2021-11-05,0106X,"7,0","0,0","1,9"
2021-11-06,0106X,"6,5","0,0","1,1"
2021-11-07,0106X,"5,5","0,0","1,4"
2021-11-08,0106X,"8,8","0,0","1,4"
2021-11-09,0106X,"8,1","0,0","1,1"
2021-11-10,0106X,"10,4","4,8","0,8"
2021-11-11,0106X,"12,6","2,6","3,3"
2021-11-12,0106X,"11,6","1,2","0,8"
2021-11-13,0106X,"11,6","0,0","0,8"
2021-11-14,0106X,"8,1","0,0","0,8"
2021-11-15,0106X,"8,4","0,0","1,7"
2021-11-16,0106X,"5,2","2,0","0,6"
2021-11-17,0106X,"7,2","0,0","1,4"
2021-11-18,0106X,"7,1","0,0","1,1"
2021-11-19,0106X,"7,4","0,0","1,4"
2021-11-20,0106X,"6,5","0,0","1,7"
2021-11-21,0106X,"9,6","0,0","1,4"
2021-11-22,0106X,"8,8","0,4","1,7"
