fecha,indicativo,tmed,prec,velmedia
2021-11-23,0106X,"9,5","32,6","3,6"
2021-11-24,0106X,"6,7","3,8","1,9"
2021-11-25,0106X,"8,3","0,0","1,9"
2021-11-26,0106X,"5,3","0,0","2,5"
2021-11-27,0106X,"5,1","0,0","1,9"
2021-11-28,0106X,"3,4","0,0","2,5"
2021-11-29,0106X,"4,2","0,0","1,9"
2021-11-30,0106X,"5,6","0,0","1,1"
2021-12-01,0106X,"4,4","0,0","1,4"
2021-12-02,0106X,"5,8","0,0","3,6"
2021-12-03,0106X,"4,2","0,0","1,7"
2021-12-04,0106X,"5,8","0,0","1,7"
2021-12-05,0106X,"4,9","0,0","2,5"
2021-12-06,0106X,"4,7","0,0","1,4"
2021-12-07,0106X,"5,5","0,0","1,4"
2021-12-08,0106X,"7,0","0,0","3,6"
2021-12-09,0106X,"3,2","0,0","1,4"
2021-12-10,0106X,"7,6","0,0","1,9"
2021-12-11,0106X,"5,7","0,0","0,8"
2021-12-12,0106X,"7,0","0,0","0,8"
2021-12-13,0106X,"6,3","0,0","1,1"
2021-12-14,0106X,"6,7","0,0","1,1"
2021-12-15,0106X,"6,8","0,0","1,7"
2021-12-16,0106X,"6,0","0,0","1,7"
2021-12-17,0106X,"4,2","0,0","1,4"
2021-12-18,0106X,"5,8","0,0","1,4"
2021-12-19,0106X,"3,7","0,0","1,1"
2021-12-20,0106X,"2,8","0,0","1,1"
2021-12-21,0106X,"3,2","0,0","1,4"
2021-12-22,0106X,"5,0","0,4","1,7"
2021-12-23,0106X,"7,2","0,2","1,9"
2021-12-24,0106X,"8,1","1,0","0,6"
2021-12-25,0106X,"10,2","0,0","2,2"
2021-12-26,0106X,"7,8","0,0","1,4"
2021-12-27,0106X,"9,4","0,0","1,9"
2021-12-28,0106X,"9,5","0,0","1,4"
2021-12-29,0106X,"9,6","0,0","0,8"
2021-12-30,0106X,"9,3","0,0","1,1"
2021-12-31,0106X,"9,0","0,0","1,4"
2022-01-01,0106X,"9,0","0,0","1,4"
2022-01-02,0106X,"8,4","0,0","0,8"
2022-01-03,0106X,"8,8","0,0","1,7"
2022-01-04,0106X,"9,2","1,4","2,2"
2022-01-05,0106X,"4,2","0,0","1,7"
2022-01-06,0106X,"0,4","0,0","1,9"
2022-01-07,0106X,"2,6","0,0","1,7"
2022-01-08,0106X,"3,6","0,0","1,9"
2022-01-09,0106X,"6,4","0,0","2,8"
2022-01-10,0106X,"4,4","0,0","0,8"
2022-01-11,0106X,"5,0","0,0","1,7"
2022-01-12,0106X,"4,6","0,0","1,1"
2022-01-13,0106X,"2,8","0,0","1,7"
2022-01-14,0106X,"2,2","0,0","1,4"
2022-01-15,0106X,"1,6","0,0","1,4"
2022-01-16,0106X,"1,8","0,0","1,1"
2022-01-17,0106X,"2,4","0,0","1,4"
2022-01-18,0106X,"3,0","0,0","1,4"
2022-01-19,0106X,"3,2","0,0","1,1"
2022-01-20,0106X,"3,2","0,0","1,7"
2022-01-21,0106X,"0,2","0,0","0,8"
2022-01-22,0106X,"0,8","0,0","1,1"
2022-01-23,0106X,"2,6","0,0","0,8"
2022-01-24,0106X,"3,2","0,0","1,4"
2022-01-25,0106X,"4,2","0,2","1,4"
2022-01-26,0106X,"4,9","0,0","1,7"
2022-01-27,0106X,"4,8","0,0","1,1"
2022-01-28,0106X,"4,3","0,0","1,4"
2022-01-29,0106X,"5,7","0,0","1,4"
2022-01-30,0106X,"6,2","0,0","1,4"
2022-01-31,0106X,"4,6","0,0","2,2"
2022-02-01,0106X,"5,6","0,0","1,7"
2022-02-02,0106X,"7,8","0,0","1,9"
2022-02-03,0106X,"7,8","0,0","1,7"
2022-02-04,0106X,"7,2","0,0","0,8"
2022-02-05,0106X,"8,2","0,0","0,8"
2022-02-06,0106X,"5,1","0,0","1,7"
2022-02-07,0106X,"6,0","0,0","1,7"
2022-02-08,0106X,"7,0","0,0","1,1"
2022-02-09,0106X,"9,4","0,0","1,9"
2022-02-10,0106X,"6,8","0,0","1,7"
2022-02-11,0106X,"6,9","0,0","1,7"
2022-02-12,0106X,"9,2","9,2","2,2"
2022-02-13,0106X,"9,8","0,6","2,8"
2022-02-14,0106X,"7,6","0,0","1,9"
2022-02-15,0106X,"6,1","0,0","1,9"
2022-02-16,0106X,"7,9","0,0","2,2"
2022-02-17,0106X,"10,5","0,0","1,1"
2022-02-18,0106X,"12,0","0,0","1,9"
2022-02-19,0106X,"6,9","1,0","1,1"
2022-02-20,0106X,"8,0","0,0","1,1"
2022-02-21,0106X,"9,0","0,0","2,2"
2022-02-22,0106X,"8,0","0,0","1,9"
2022-02-23,0106X,"7,9","0,0","2,5"
2022-02-24,0106X,"10,0","0,0","2,2"
2022-02-25,0106X,"8,2","0,0","1,1"
2022-02-26,0106X,"9,0","0,0","3,1"
2022-02-27,0106X,"10,0","0,0","2,5"
2022-02-28,0106X,"8,3","0,0","2,5"
2022-03-01,0106X,"8,0","0,0","3,1"
2022-03-02,0106X,"9,0","0,8","2,5"
2022-03-03,0106X,"9,2","0,0","2,5"
2022-03-04,0106X,"9,4","0,0","1,7"
2022-03-05,0106X,"8,3","0,0","0,8"
2022-03-06,0106X,"8,9","0,0","2,2"
2022-03-07,0106X,"8,5","0,0","1,9"
2022-03-08,0106X,"5,2","1,0","2,2"
2022-03-09,0106X,"8,8","0,0","3,1"
2022-03-10,0106X,"8,5","0,0","1,4"
2022-03-11,0106X,"8,3","15,4","0,8"
2022-03-12,0106X,"8,9","7,8","2,5"
2022-03-13,0106X,"9,4","0,4","0,6"
2022-03-14,0106X,"8,9","0,4","3,3"
2022-03-15,0106X,"13,2","0,2","5,3"
2022-03-16,0106X,"13,4","0,0","3,3"
2022-03-17,0106X,"12,6","0,0","2,5"
2022-03-18,0106X,"11,1","0,0","2,2"
2022-03-19,0106X,"9,6","0,0","2,5"
2022-03-20,0106X,"10,3","6,8","1,1"
2022-03-21,0106X,"9,2","3,8","2,5"
2022-03-22,0106X,"6,8","0,2","1,9"
2022-03-23,0106X,"6,2","0,0","3,3"
2022-03-24,0106X,"6,7","0,0","1,9"
2022-03-25,0106X,"12,8","0,0","2,5"
2022-03-26,0106X,"9,2","5,0","2,5"
2022-03-27,0106X,"13,2","0,0","3,1"
2022-03-28,0106X,"10,9","0,0","1,4"
2022-03-29,0106X,"10,3","12,2","1,9"
2022-03-30,0106X,"11,8","10,8","1,9"
2022-03-31,0106X,"9,0","3,6","1,4"
2022-04-01,0106X,"6,4","0,2","4,2"
2022-04-02,0106X,"5,6","0,0","4,2"
2022-04-03,0106X,"4,3","0,0","3,3"
2022-04-04,0106X,"6,2","0,0","2,2"
2022-04-05,0106X,"7,6","0,0","1,9"
2022-04-06,0106X,"10,4","0,0","2,5"
2022-04-07,0106X,"11,6","0,0","2,2"
2022-04-08,0106X,"12,6","0,0","2,8"
2022-04-09,0106X,"13,3","0,0","3,1"
2022-04-10,0106X,"11,6","0,0","4,2"
2022-04-11,0106X,"11,5","0,0","2,8"
2022-04-12,0106X,"14,6","0,0","3,3"
2022-04-13,0106X,"13,4","0,0","2,2"
2022-04-14,0106X,"15,8","0,0","2,2"
2022-04-15,0106X,"16,6","0,0","1,9"
2022-04-16,0106X,"16,8","0,0","1,9"
2022-04-17,0106X,"15,5","0,0","2,8"
2022-04-18,0106X,"14,0","0,0","3,1"
2022-04-19,0106X,"12,2","7,4","2,2"
2022-04-20,0106X,"11,4","3,8","5,0"
2022-04-21,0106X,"9,9","6,0","2,2"
2022-04-22,0106X,"12,8","3,2","2,8"
2022-04-23,0106X,"9,7","5,8","3,6"
2022-04-24,0106X,"14,8","0,0","2,5"
2022-04-25,0106X,"13,4","0,0","3,3"
2022-04-26,0106X,"13,9","0,0","3,1"
2022-04-27,0106X,"13,7","0,0","2,5"
2022-04-28,0106X,"15,9","0,4","1,4"
2022-04-29,0106X,"16,0","0,0","2,8"
2022-04-30,0106X,"16,0","7,0","2,5"
2022-05-01,0106X,"15,7","9,8","1,9"
2022-05-02,0106X,"15,3","1,2","2,2"
2022-05-03,0106X,"14,1","6,0","1,1"
2022-05-04,0106X,"14,0","5,8","1,1"
2022-05-05,0106X,"14,7","0,0","2,2"
2022-05-06,0106X,"15,5","0,0","2,8"
2022-05-07,0106X,"15,0","0,0","2,5"
2022-05-08,0106X,"14,8","0,0","2,2"
2022-05-09,0106X,"15,6","0,0","2,8"
2022-05-10,0106X,"17,4","0,0","2,8"
2022-05-11,0106X,"17,0","0,0","3,9"
2022-05-12,0106X,"16,8","0,0","3,1"
2022-05-13,0106X,"16,8","0,0","3,1"
2022-05-14,0106X,"19,5","0,0","2,8"
2022-05-15,0106X,"19,4","0,0","3,1"
2022-05-16,0106X,"20,6","0,0","2,5"
2022-05-17,0106X,"21,7","0,0","4,2"
2022-05-18,0106X,"22,8","0,0","2,5"
2022-05-19,0106X,"22,1","0,0","2,8"
2022-05-20,0106X,"22,1","0,0","3,6"
2022-05-21,0106X,"23,0","0,0","3,1"
2022-05-22,0106X,"24,2","0,0","3,9"
2022-05-23,0106X,"21,4","0,0","4,2"
2022-05-24,0106X,"15,1","41,6","1,9"
2022-05-25,0106X,"15,9","0,0","1,7"
2022-05-26,0106X,"18,0","0,0","2,8"
2022-05-27,0106X,"20,0","0,0","1,1"
2022-05-28,0106X,"22,0","0,0","2,2"
2022-05-29,0106X,"19,9","0,0","3,3"
2022-05-30,0106X,"20,0","0,0","3,3"
2022-05-31,0106X,"20,6","0,0","3,3"
2022-06-01,0106X,"21,6","0,0","3,6"
2022-06-02,0106X,"21,2","0,0","3,1"
2022-06-03,0106X,"24,6","0,0","3,1"
2022-06-04,0106X,"23,5","0,0","2,8"
2022-06-05,0106X,"21,6","0,0","3,9"
2022-06-06,0106X,"22,1","0,0","3,6"
2022-06-07,0106X,"22,4","0,0","4,4"
2022-06-08,0106X,"23,5","1,0","1,9"
2022-06-09,0106X,"21,4","0,0","3,9"
2022-06-10,0106X,"23,6","0,0","3,3"
2022-06-11,0106X,"24,5","0,0","3,6"
2022-06-12,0106X,"26,1","0,2","2,8"
2022-06-13,0106X,"25,2","0,0","3,3"
2022-06-14,0106X,"24,7","0,0","3,9"
2022-06-15,0106X,"29,5","0,0","2,8"
2022-06-16,0106X,"27,6","0,0","1,9"
2022-06-17,0106X,"28,4","0,0","2,8"
2022-06-18,0106X,"27,6","0,0","3,1"
2022-06-19,0106X,"24,6","0,0","4,2"
2022-06-20,0106X,"23,2","0,0","2,8"
2022-06-22,0106X,,,
2022-06-23,0106X,,,"3,6"
2022-06-24,0106X,"22,5","0,0","3,1"
2022-06-25,0106X,"22,3","0,0","5,0"
2022-06-26,0106X,"22,8","0,0","4,2"
2022-06-27,0106X,"22,2","0,0","1,4"
2022-06-28,0106X,"22,4","0,0","2,5"
2022-06-29,0106X,"22,2","0,2","3,9"
2022-06-30,0106X,"23,5","0,6","3,6"
2022-07-01,0106X,"23,7","0,0","3,6"
2022-07-02,0106X,"23,7","0,0","3,3"
2022-07-03,0106X,"26,4","0,0","2,5"
2022-07-04,0106X,"26,4","0,0","3,3"
2022-07-05,0106X,"26,0","0,6","3,9"
2022-07-06,0106X,"23,3","6,8","3,1"
2022-07-07,0106X,"24,2","0,0","2,2"
2022-07-08,0106X,"24,6","0,0","3,1"
2022-07-09,0106X,"25,1","0,0","2,8"
2022-07-10,0106X,"26,1","0,0","3,9"
2022-07-11,0106X,"25,5","0,0","3,9"
2022-07-12,0106X,"26,2","0,0","3,6"
2022-07-13,0106X,"26,7","0,0","4,2"
2022-07-14,0106X,"26,0","0,0","3,1"
2022-07-15,0106X,"27,8","0,0","2,8"
2022-07-16,0106X,"27,3","0,0","3,6"
2022-07-17,0106X,"27,2","0,0","3,1"
2022-07-18,0106X,"26,6","0,0","3,3"
2022-07-19,0106X,"26,5","0,0","3,6"
2022-07-20,0106X,"26,0","0,0","3,6"
2022-07-21,0106X,"26,9","0,0","3,9"
2022-07-22,0106X,"27,2","0,0","4,2"
2022-07-23,0106X,"26,8","0,0","3,9"
2022-07-24,0106X,"28,0","0,0","4,2"
2022-07-25,0106X,"26,5","0,0","3,6"
2022-07-26,0106X,"27,4","0,0","4,7"
2022-07-27,0106X,"26,2","0,0","3,9"
2022-07-28,0106X,"24,0","1,6","2,5"
2022-07-29,0106X,"26,1","18,8","1,9"
2022-07-30,0106X,"24,5","0,0","3,1"
2022-07-31,0106X,"26,8","12,2","2,2"
2022-08-01,0106X,"26,0","0,4","3,1"
2022-08-02,0106X,"27,8","0,0","2,2"
2022-08-03,0106X,"27,8","0,0","3,1"
2022-08-04,0106X,"26,6","0,0","3,9"
2022-08-05,0106X,"27,0","6,8","1,9"
2022-08-06,0106X,"25,2","0,2","2,2"
2022-08-07,0106X,"25,1","10,4","1,9"
2022-08-08,0106X,"24,8","0,0","2,5"
2022-08-09,0106X,"26,2","5,0","2,5"
2022-08-10,0106X,"26,0","3,4","1,9"
2022-08-11,0106X,"26,2","0,0","2,8"
2022-08-12,0106X,"28,2","0,0","2,5"
2022-08-13,0106X,"28,7","0,0","1,9"
2022-08-14,0106X,"26,0","0,0","5,6"
2022-08-15,0106X,"25,4","0,0","3,3"
2022-08-16,0106X,"24,2","0,0","1,9"
2022-08-17,0106X,"23,7","0,0","1,1"
2022-08-18,0106X,"20,4","4,2","1,4"
2022-08-19,0106X,"20,3","0,0","3,6"
2022-08-20,0106X,"23,6","0,0","2,5"
2022-08-21,0106X,"25,8","0,0","2,5"
2022-08-22,0106X,"25,5","0,0","2,5"
2022-08-23,0106X,"25,6","0,0","2,8"
2022-08-24,0106X,"26,6","0,2","3,3"
2022-08-25,0106X,"26,0","13,8","1,9"
2022-08-26,0106X,"24,4","0,0","2,8"
2022-08-27,0106X,"24,2","3,6","2,2"
2022-08-28,0106X,"23,8","0,0","2,5"
2022-08-29,0106X,"24,0","1,2","1,7"
2022-08-30,0106X,"25,4","0,0","1,4"
2022-08-31,0106X,"22,0","15,0","1,4"
2022-09-01,0106X,"21,4","0,0","2,8"
2022-09-02,0106X,"23,2","3,0","1,4"
2022-09-03,0106X,"23,2","0,0","2,8"
2022-09-04,0106X,"24,0","0,0","2,5"
2022-09-05,0106X,"24,3","0,0","3,1"
2022-09-06,0106X,"25,6","0,0","2,2"
2022-09-07,0106X,"22,4","0,0","1,9"
2022-09-08,0106X,"19,5","0,0","3,1"
2022-09-09,0106X,"22,7","0,0","3,1"
2022-09-10,0106X,"23,0","0,0","3,9"
2022-09-11,0106X,"25,4","0,0","2,8"
2022-09-12,0106X,"25,7","0,0","2,8"
2022-09-13,0106X,"23,2","5,4","2,5"
2022-09-14,0106X,"21,2","0,0","2,2"
2022-09-15,0106X,"21,7","0,0","2,5"
2022-09-16,0106X,"21,2","0,0","2,2"
2022-09-17,0106X,"20,8","0,0","3,3"
2022-09-18,0106X,"21,6","0,0","3,6"
2022-09-19,0106X,"21,8","0,0","3,1"
2022-09-20,0106X,"22,4","0,0","2,2"
2022-09-21,0106X,"21,1","0,0","3,3"
2022-09-22,0106X,"20,4","0,0","2,2"
2022-09-23,0106X,"20,5","17,8","2,8"
2022-09-24,0106X,"17,7","2,0","2,5"
2022-09-25,0106X,"17,6","0,0","1,1"
2022-09-26,0106X,"15,1","0,0","2,5"
2022-09-27,0106X,"15,8","0,0","2,5"
2022-09-28,0106X,"17,4","0,0","2,2"
2022-09-29,0106X,"16,7","0,0","1,9"
2022-09-30,0106X,"15,0","0,0","2,5"
2022-10-01,0106X,"14,4","0,0","1,7"
2022-10-02,0106X,"18,6","0,0","1,9"
2022-10-03,0106X,"19,4","0,0","1,9"
2022-10-04,0106X,"19,2","0,0","3,3"
2022-10-05,0106X,"18,7","0,0","1,9"
2022-10-06,0106X,"19,4","0,0","1,9"
2022-10-07,0106X,"15,4","3,4","0,6"
2022-10-08,0106X,"18,5","1,4","1,1"
2022-10-09,0106X,"19,7","0,0","1,9"
2022-10-10,0106X,"17,6","0,0","1,9"
2022-10-11,0106X,"18,8","0,0","0,8"
2022-10-12,0106X,"19,0","0,2","2,2"
2022-10-13,0106X,"17,8","0,0","1,9"
2022-10-14,0106X,"18,7","0,0","1,4"
2022-10-15,0106X,"18,8","0,0","2,8"
2022-10-16,0106X,"19,2","0,0","2,8"
2022-10-17,0106X,"19,8","0,0","1,7"
2022-10-18,0106X,"18,8","0,0","2,2"
2022-10-19,0106X,"20,8","0,2","1,7"
2022-10-20,0106X,"18,6","1,4","1,4"
2022-10-21,0106X,"19,0","0,0","1,7"
2022-10-22,0106X,"18,0","0,2","1,7"
2022-10-23,0106X,"16,0","0,0","1,1"
2022-10-24,0106X,"17,9","0,0","1,4"
2022-10-25,0106X,"19,6","0,0","1,4"
2022-10-26,0106X,"19,8","0,0","1,7"
2022-10-27,0106X,"18,9","0,0","1,1"
2022-10-28,0106X,"18,8","0,0","1,1"
2022-10-29,0106X,"16,4","0,0","1,7"
2022-10-30,0106X,"15,6","0,0","1,7"
2022-10-31,0106X,"15,5","0,0","1,7"
2022-11-01,0106X,"16,9","0,0","2,8"
2022-11-02,0106X,"15,5","0,0","2,8"
2022-11-03,0106X,"13,6","2,4","1,4"
2022-11-04,0106X,"12,0","0,0","3,1"
2022-11-05,0106X,"9,6","0,0","1,7"
2022-11-06,0106X,"10,4","0,0","1,7"
2022-11-07,0106X,"11,4","0,0","1,7"
2022-11-08,0106X,"12,8","0,0","1,9"
2022-11-09,0106X,"14,6","0,0","2,5"
2022-11-10,0106X,"14,8","0,0","1,9"
2022-11-11,0106X,"15,0","0,0","3,3"
2022-11-12,0106X,"15,0","0,0","1,1"
2022-11-13,0106X,"13,0","0,0","2,5"
2022-11-14,0106X,"14,6","0,0","1,7"
2022-11-15,0106X,"14,6","0,0","2,5"
2022-11-16,0106X,"12,8","0,0","2,2"
2022-11-17,0106X,"14,4","0,0","1,4"
2022-11-18,0106X,"9,9","0,0","1,1"
2022-11-19,0106X,"7,8","0,0","1,4"
2022-11-20,0106X,"5,4","0,0","1,7"
2022-11-21,0106X,"8,0","2,2","0,6"
2022-11-22,0106X,"8,1","0,0","3,9"
2022-11-23,0106X,"10,4","0,0","0,8"
2022-11-24,0106X,"9,4","0,0","1,9"
2022-11-25,0106X,"9,2","0,0","2,5"
2022-11-26,0106X,"6,2","0,0","0,8"
2022-11-27,0106X,"6,2","0,2","1,4"
2022-11-28,0106X,"7,1","2,2","1,4"
2022-11-29,0106X,"5,6","0,0","1,1"
2022-11-30,0106X,"5,4","0,0","1,1"
2022-12-01,0106X,"5,6","0,0","1,1"
2022-12-02,0106X,"5,1","0,0","0,8"
2022-12-03,0106X,"3,2","2,4","1,4"
2022-12-04,0106X,"4,7","0,0","1,9"
2022-12-05,0106X,"4,4","0,0","0,6"
2022-12-06,0106X,"7,6","0,0","0,8"
2022-12-07,0106X,"5,9","0,0","1,4"
2022-12-08,0106X,"6,8","5,0","0,3"
2022-12-09,0106X,"11,0","2,2","2,5"
2022-12-10,0106X,"5,0","0,0","1,9"
2022-12-11,0106X,"1,9","0,0","0,8"
2022-12-12,0106X,"4,4","13,0","1,7"
2022-12-13,0106X,"6,0","3,0","0,8"
2022-12-14,0106X,"9,0","9,4","1,1"
2022-12-15,0106X,"8,8","0,4","2,2"
2022-12-16,0106X,"9,0","0,0","1,4"
2022-12-17,0106X,"7,2","0,0","1,4"
2022-12-18,0106X,"4,7","0,0","1,1"
2022-12-19,0106X,"7,6","0,0","1,4"
2022-12-20,0106X,"8,0","0,0","1,1"
2022-12-21,0106X,"9,0","0,0","1,7"
2022-12-22,0106X,"8,6","0,0","1,7"
2022-12-23,0106X,"9,6","0,0","3,1"
2022-12-24,0106X,"11,6","0,0","1,1"
2022-12-25,0106X,"9,9","0,0","1,1"
2022-12-26,0106X,"9,7","0,0","0,6"
2022-12-27,0106X,"8,7","0,0","1,4"
2022-12-28,0106X,"8,5","0,0","1,1"
2022-12-29,0106X,"7,2","0,0","1,4"
2022-12-30,0106X,"10,2","0,0","1,1"
2022-12-31,0106X,"10,9","0,0","1,9"
2023-01-01,0106X,"8,2","0,0","1,1"
2023-01-02,0106X,"5,1","0,0","0,3"
2023-01-03,0106X,"8,2","0,0","0,8"
2023-01-04,0106X,"7,2","0,0","1,1"
2023-01-05,0106X,"6,4","0,0","0,8"
2023-01-06,0106X,"5,6","0,0","1,1"
2023-01-07,0106X,"3,4","0,2","1,4"
2023-01-08,0106X,"5,6","4,0","0,8"
2023-01-09,0106X,"8,2","0,0","2,8"
2023-01-10,0106X,"5,1","0,0","1,7"
2023-01-11,0106X,"4,2","0,0","1,4"
2023-01-12,0106X,"5,4","0,0","0,8"
2023-01-13,0106X,"6,7","0,0","0,6"
2023-01-14,0106X,"6,0","0,0","1,7"
2023-01-15,0106X,"6,4","0,0","1,9"
2023-01-16,0106X,"5,9","3,4","3,1"
2023-01-17,0106X,"7,2","0,0","4,4"
2023-01-18,0106X,"4,8","0,0","1,7"
2023-01-19,0106X,"3,4","0,0","1,9"
2023-01-20,0106X,"4,2","0,0","1,4"
2023-01-21,0106X,"0,5","0,0","2,2"
2023-01-22,0106X,"0,4","0,0","1,9"
2023-01-23,0106X,"-0,4","0,0","1,4"
2023-01-24,0106X,"-0,5","0,4","1,1"
2023-01-25,0106X,"1,4","0,0","1,7"
2023-01-26,0106X,"0,2","0,0","1,7"
2023-01-27,0106X,"0,8","0,0","0,8"
2023-01-28,0106X,"0,7","0,0","1,4"
2023-01-29,0106X,"2,3","0,0","1,7"
2023-01-30,0106X,"0,6","0,0","1,7"
2023-01-31,0106X,"2,6","0,0","1,7"
2023-02-01,0106X,"3,5","0,0","1,1"
2023-02-02,0106X,"4,4","0,0","1,1"
2023-02-03,0106X,"5,6","0,0","1,4"
2023-02-04,0106X,"6,0","0,0","1,7"
2023-02-05,0106X,"5,4","0,0","1,4"
2023-02-06,0106X,"3,8","0,0","2,2"
2023-02-07,0106X,"4,4","3,8","4,4"
2023-02-08,0106X,"5,0","0,0","2,5"
2023-02-09,0106X,"6,4","0,0","2,2"
2023-02-10,0106X,"4,3","0,0","1,7"
2023-02-11,0106X,"4,4","0,0","1,9"
2023-02-12,0106X,"4,2","0,0","1,4"
2023-02-13,0106X,"4,6","0,0","1,7"
2023-02-14,0106X,"6,2","0,0","2,2"
2023-02-15,0106X,"7,2","0,0","1,9"
2023-02-16,0106X,"6,4","0,0","1,7"
2023-02-17,0106X,"7,4","0,0","1,1"
2023-02-18,0106X,"9,1","0,0","1,9"
2023-02-19,0106X,"10,2","0,0","1,4"
2023-02-20,0106X,"11,0","0,0","3,1"
2023-02-21,0106X,"10,6","0,0","2,5"
2023-02-22,0106X,"11,2","1,2","1,7"
2023-02-23,0106X,"8,5","23,4","0,8"
2023-02-24,0106X,"5,1","0,0","1,1"
2023-02-25,0106X,"3,5","1,2","1,9"
2023-02-26,0106X,"6,5","0,2","1,4"
2023-02-27,0106X,"4,5","0,0","1,4"
2023-02-28,0106X,"5,3","0,0","2,2"
2023-03-01,0106X,"3,2","0,0","2,2"
2023-03-02,0106X,"4,1","0,0","1,9"
2023-03-03,0106X,"5,2","0,0","2,5"
2023-03-04,0106X,"5,9","0,0","1,1"
2023-03-05,0106X,"5,9","0,0","1,9"
2023-03-06,0106X,"7,8","0,0","2,8"
2023-03-07,0106X,"7,2","0,0","2,5"
2023-03-08,0106X,"11,7","0,0","3,6"
2023-03-09,0106X,"15,6","0,0","2,2"
2023-03-10,0106X,"14,5","0,0","3,3"
2023-03-11,0106X,"15,8","0,0","2,5"
2023-03-12,0106X,"15,2","0,0","1,9"
2023-03-13,0106X,"16,0","0,0","3,6"
2023-03-14,0106X,"13,4","0,0","3,1"
2023-03-15,0106X,"10,2","0,0","3,1"
2023-03-16,0106X,"11,0","0,0","3,1"
2023-03-17,0106X,"10,1","0,0","1,9"
2023-03-18,0106X,"10,6","2,4","1,9"
2023-03-19,0106X,"13,7","0,0","2,5"
2023-03-20,0106X,"11,7","0,0","2,8"
2023-03-21,0106X,"13,0","0,0","3,3"
2023-03-22,0106X,"13,2","0,0","3,1"
2023-03-23,0106X,"16,4","0,0","3,3"
2023-03-24,0106X,"13,3","0,0","2,5"
2023-03-25,0106X,"13,2","0,0","4,2"
2023-03-26,0106X,"12,6","0,0","3,6"
2023-03-27,0106X,"13,2","0,0","3,6"
2023-03-28,0106X,"13,0","0,0","2,8"
2023-03-29,0106X,"13,9","0,0","3,6"
2023-03-30,0106X,"15,0","0,0","2,5"
2023-03-31,0106X,"15,8","0,0","5,0"
2023-04-01,0106X,"13,9","0,0","2,8"
2023-04-02,0106X,"11,0","0,0","2,2"
2023-04-03,0106X,"11,1","0,0","2,8"
2023-04-04,0106X,"9,2","0,0","3,3"
2023-04-05,0106X,"10,2","0,0","2,8"
2023-04-06,0106X,"10,3","0,0","2,5"
2023-04-07,0106X,"12,4","0,0","2,8"
2023-04-08,0106X,"11,8","0,0","2,5"
2023-04-09,0106X,"12,2","0,0","2,5"
2023-04-10,0106X,"16,2","0,0","2,2"
2023-04-11,0106X,"14,8","0,0","2,8"
2023-04-12,0106X,"15,4","0,0","3,3"
2023-04-13,0106X,"10,2","0,2","2,8"
2023-04-14,0106X,"11,3","0,0","3,9"
2023-04-15,0106X,"14,2","0,0","3,1"
2023-04-16,0106X,"13,0","0,0","3,1"
2023-04-17,0106X,"11,3","0,0","3,3"
2023-04-18,0106X,"10,6","1,0","1,4"
2023-04-19,0106X,"12,2","0,0","3,6"
2023-04-20,0106X,"14,4","0,0","1,9"
2023-04-21,0106X,"14,2","0,0","3,6"
2023-04-22,0106X,"15,6","0,0","2,8"
2023-04-23,0106X,"15,4","2,8","2,8"
2023-04-24,0106X,"17,5","0,0","3,9"
2023-04-25,0106X,"18,4","1,2","2,8"
2023-04-26,0106X,"17,6","0,0","3,9"
2023-04-27,0106X,"18,6","0,0","3,1"
